date,open,high,low,close,volume,split_ratio,dividend,daily_return,log_return,ma_5,ma_20,ma_50,volatility_20,momentum_10,momentum_20,price_range,true_range
2020-02-03,76.07499694824219,78.37249755859375,75.55500030517578,77.16500091552734,173788400,0.0,0.0,-0.0027462960056099384,-0.002750073995055365,79.20350036621093,78.26400032043458,,0.2779767449914275,-0.031594161130470755,0.03775682097591826,0.036512631633378555,2.8174972534179688
2020-02-04,78.82749938964844,79.91000366210938,78.40750122070312,79.7125015258789,136616400,0.0,0.0,0.03301367951955725,0.03248043256633249,79.26150054931641,78.5021255493164,,0.2985609565226345,0.007202194543217688,0.06354242523752918,0.018849018819443997,2.7450027465820312
2020-02-05,80.87999725341797,81.19000244140625,79.73750305175781,80.36250305175781,118826800,0.0,0.0,0.008154323518098083,0.008121256659034517,79.11700134277343,78.79037551879883,,0.2975025230819666,0.011803587837309504,0.07728139825913072,0.018074342317497865,1.4775009155273438
2020-02-06,80.64250183105469,81.30500030517578,80.06500244140625,81.30249786376953,105425600,0.0,0.0,0.011696932976394514,0.011629052670693696,79.18400115966797,79.06562538146973,,0.29551861890780534,0.01873251343216009,0.07262768836821198,0.015251657653215915,1.2399978637695312
2020-02-07,80.59249877929688,80.8499984741211,79.5,80.00749969482422,117684000,0.0,0.1925,-0.015928147387491265,-0.016056363648111773,79.71000061035156,79.19562530517578,,0.2956718137054249,0.005403541308458326,0.03358845632683605,0.016873399109714044,1.8024978637695312
2020-02-10,78.54499816894531,80.38749694824219,78.4625015258789,80.38749694824219,109348800,0.0,0.0,0.0047495204183034545,0.004738277032606629,80.35449981689453,79.33587532043457,,0.2958530573598323,0.04078321763423043,0.03615506623975695,0.02394645306101143,1.9249954223632812
2020-02-11,80.9000015258789,80.9749984741211,79.67749786376953,79.90249633789062,94323200,0.0,0.0,-0.006033284139495332,-0.006051557935993908,80.39249877929687,79.36900024414062,,0.28787606974098,0.006043573595018614,0.0083606573950199,0.016238549104457375,1.2975006103515625
2020-02-12,80.36750030517578,81.80500030517578,80.36750030517578,81.80000305175781,113730400,0.0,0.0,0.023747777614394394,0.02347018535435549,80.67999877929688,79.55050048828124,,0.29401896714366027,0.008817956161537133,0.046437315694534576,0.01757334897763319,1.9025039672851562
2020-02-13,81.04750061035156,81.55500030517578,80.8375015258789,81.21749877929688,94747600,0.0,0.0,-0.007121078859769314,-0.007146554757796865,80.66299896240234,79.71962547302246,,0.29504921614147006,0.0030876586750130386,0.043457310138248495,0.008834288054679324,0.9625015258789062
2020-02-14,81.18499755859375,81.49500274658203,80.7125015258789,81.23750305175781,80113600,0.0,0.0,0.0002463049559713326,0.0002462746278855343,80.90899963378907,79.84100074768067,,0.29261073799052617,0.04988530888903431,0.030801999344807207,0.00963226578006195,0.782501220703125
2020-02-18,78.83999633789062,79.9375,78.65249633789062,79.75,152531200,0.0,0.0,-0.018310546187148335,-0.018480259121388166,80.78150024414063,79.84437561035156,,0.29862910644907303,0.0334996313588134,0.0008470774773807754,0.016112898584443574,2.5850067138671875
2020-02-19,80.0,81.14250183105469,80.0,80.90499877929688,93984000,0.0,0.0,0.014482743314067292,0.014378870098712339,80.98200073242188,79.93250045776367,,0.30155151704817756,0.014959977802613711,0.022269917016328078,0.014121523370531798,1.3925018310546875
2020-02-20,80.65750122070312,81.1624984741211,79.55249786376953,80.07499694824219,100566000,0.0,0.0,-0.010258968463974338,-0.010311954379688664,80.63699951171876,79.96500015258789,,0.3041394586500764,-0.0035776150890977076,0.00818374405425959,0.020106158872440712,1.6100006103515625
2020-02-21,79.65499877929688,80.11250305175781,77.625,78.26249694824219,129554000,0.0,0.0,-0.02263503052234317,-0.022895135306420445,80.0459991455078,79.8877498626709,,0.314504603465228,-0.037391236375310055,-0.01935915478079553,0.03178410028756031,2.4875030517578125
2020-02-24,74.31500244140625,76.04499816894531,72.30750274658203,74.54499816894531,222195200,0.0,0.0,-0.047500385551912494,-0.0486655767602737,78.7074981689453,79.63612480163575,,0.3556311414231199,-0.06827486856500631,-0.0632402533291686,0.05013744066225336,5.954994201660156
2020-02-25,75.23750305175781,75.63249969482422,71.53250122070312,72.0199966430664,230673600,0.0,0.0,-0.033872179058296537,-0.03445913370768565,77.1614974975586,79.37524948120117,,0.3603488013548853,-0.10408957391176432,-0.06755146402383161,0.056928612402480774,4.099998474121094
2020-02-26,71.63249969482422,74.47000122070312,71.625,73.1624984741211,198054800,0.0,0.0,0.015863675150069367,0.01573916215171651,75.61299743652344,79.06224937438965,,0.3484293919883872,-0.08435278211168173,-0.07881900076329973,0.03888605884214648,2.845001220703125
2020-02-27,70.2750015258789,71.5,68.23999786376953,68.37999725341797,320605600,0.0,0.0,-0.06536820530254006,-0.06760262971661254,73.2739974975586,78.42699928283692,,0.3980922426603285,-0.16405874447032143,-0.15668745112544036,0.04767479185687621,4.9225006103515625
2020-02-28,64.31500244140625,69.60250091552734,64.09249877929688,68.33999633789062,426510000,0.0,0.0,-0.0005849797767482068,-0.0005851509441740524,71.28949737548828,77.79562416076661,,0.3982977974044229,-0.15855576242750347,-0.1559576698278231,0.08062631594224255,5.510002136230469
2020-03-02,70.56999969482422,75.36000061035156,69.43000030517578,74.70249938964844,341397200,0.0,0.0,0.09310072274952952,0.08901835750994125,71.32099761962891,77.66187400817871,,0.5144586987092978,-0.08044318715637788,-0.03457081150665786,0.07938155153611239,7.0200042724609375
2020-03-03,75.9175033569336,76.0,71.44999694824219,72.33000183105469,319475600,0.0,0.0,-0.0317592795151177,-0.03227454443399327,71.38299865722657,77.42012405395508,,0.5257506330151782,-0.09304072939116381,-0.06265792816830962,0.06290616530586456,4.5500030517578125
2020-03-04,74.11000061035156,75.8499984741211,73.28250122070312,75.68499755859375,219178400,0.0,0.0,0.04638456577639127,0.04534095178058701,71.88749847412109,77.21874885559082,,0.5397582006663962,-0.06452013224724118,-0.05052537419086789,0.03392346351640252,3.5199966430664062
2020-03-05,73.87999725341797,74.88749694824219,72.85250091552734,73.2300033569336,187572800,0.0,0.0,-0.03243699915243503,-0.03297473904312418,72.85749969482421,76.86212387084962,,0.5487393934576725,-0.08548228351145581,-0.08875407589321227,0.02778910199957222,2.8324966430664062
2020-03-06,70.5,72.70500183105469,70.30750274658203,72.25749969482422,226176800,0.0,0.0,-0.013280125870939186,-0.013369095303964924,73.64100036621093,76.40987396240234,,0.5463740213813262,-0.07672892493309136,-0.11125117193940481,0.03317993418812398,2.9225006103515625
2020-03-09,65.9375,69.52249908447266,65.75,66.5425033569336,286744800,0.0,0.0,-0.07909208541712087,-0.08239523189183517,72.00900115966797,75.73662414550782,,0.6054412081316407,-0.10735119737846444,-0.16829667705216,0.056693074263181736,6.507499694824219
2020-03-10,69.28500366210938,71.61000061035156,67.34249877929688,71.33499908447266,285290000,0.0,0.0,0.07202157246522778,0.06954618601444346,71.81000061035157,75.28399925231933,,0.6687267583377341,-0.009511213420192455,-0.11261076917966506,0.05982339504905925,5.067497253417969
2020-03-11,69.34750366210938,70.30500030517578,67.96499633789062,68.85749816894531,255598800,0.0,0.0,-0.03473051023093954,-0.03534795262069725,70.44450073242187,74.73174934387207,,0.676954182952641,-0.05884162508062152,-0.13823095241278027,0.03398328474763692,3.3700027465820312
2020-03-12,63.98500061035156,67.5,62.0,62.057498931884766,418474000,0.0,0.0,-0.09875466605505201,-0.10397776771127877,68.2099998474121,73.74462413787842,,0.7408662007737384,-0.09246122514603017,-0.2413508971067061,0.08862748410207252,6.8574981689453125
2020-03-13,66.22250366210938,69.9800033569336,63.23749923706055,69.49250030517578,370732000,0.0,0.0,0.11980826654731591,0.11315748006946919,67.65699996948243,73.15837421417237,76.45169975280761,0.8778380800904594,0.016864267325782167,-0.14436542186534207,0.09702491765677436,7.922504425048828
2020-03-16,60.48749923706055,64.7699966430664,60.0,60.5525016784668,322423600,0.0,0.0,-0.12864695596573805,-0.137708052412532,66.45899963378906,72.1241241455078,76.16099975585938,0.9784843568204651,-0.18941799574034612,-0.25462379561459747,0.07877455944586803,9.492500305175781
2020-03-17,61.877498626708984,64.40249633789062,59.599998474121094,63.21500015258789,324056000,0.0,0.0,0.04397008216537346,0.04303083212011041,64.8349998474121,71.29737415313721,75.93814979553223,0.9985820306807962,-0.12601965225657297,-0.20733542128416438,0.07597085900778767,4.802497863769531
2020-03-18,59.942501068115234,62.5,59.279998779296875,61.66749954223633,300233600,0.0,0.0,-0.024479958975183402,-0.02478457476832596,63.39700012207031,70.33549919128419,75.67249984741211,0.9956590933776633,-0.18520840944079264,-0.23777887061761271,0.05221553078372722,3.9350013732910156
2020-03-19,61.84749984741211,63.209999084472656,60.65250015258789,61.19499969482422,271857200,0.0,0.0,-0.007662056203340817,-0.0076915605619655705,63.224500274658205,69.39149932861328,75.4044497680664,0.9957485872870728,-0.1643452561848049,-0.23577893191330834,0.04179261287096755,2.5574989318847656
2020-03-20,61.79499816894531,62.95750045776367,57.0,57.310001373291016,401693200,0.0,0.0,-0.06348555177559367,-0.06559032932121368,60.78800048828125,68.34387454986572,75.0346997833252,1.0122383513126756,-0.20686431698665442,-0.2677207652703416,0.10395219534125032,5.957500457763672
2020-03-23,57.02000045776367,57.125,53.15250015258789,56.092498779296875,336752800,0.0,0.0,-0.02124415572883842,-0.02147306053667657,59.895999908447266,67.4212495803833,74.60839973449707,1.0048132925551825,-0.15704255251088095,-0.247535043837932,0.07082051849824732,4.157501220703125
2020-03-24,59.09000015258789,61.92250061035156,58.57500076293945,61.720001220703125,287531200,0.0,0.0,0.10032540114763622,0.09560595528356876,59.59700012207031,66.90624980926513,74.2911498260498,1.0767819673101557,-0.1347865421906539,-0.1430157720419013,0.054236872670203974,5.8300018310546875
2020-03-25,62.6875,64.5625,61.07500076293945,61.380001068115234,303602000,0.0,0.0,-0.0055087515531973,-0.005523980679768436,59.5395004272461,66.31712493896484,73.93394989013672,1.0738257041349886,-0.1085937958780272,-0.1610455855355123,0.05681816839967735,3.487499237060547
2020-03-26,61.630001068115234,64.66999816894531,61.59000015258789,64.61000061035156,252087200,0.0,0.0,0.052622995862315225,0.05128514042350652,60.22250061035156,66.12862510681153,73.66274993896485,1.0698087378536725,0.04113123671433261,-0.0551330329700761,0.047670608067816,3.289997100830078
2020-03-27,63.1875,63.967498779296875,61.76250076293945,61.935001373291016,204216800,0.0,0.0,-0.04140224751262378,-0.04228373683751426,61.147500610351564,65.80837535858154,73.34474998474121,1.079531910347453,-0.10875272725396368,-0.09372249499300023,0.035601807822164835,2.8474998474121094
2020-03-30,62.685001373291016,63.880001068115234,62.349998474121094,63.70249938964844,167976400,0.0,0.0,0.028537950709074167,0.028138328515267774,62.669500732421874,65.25837535858155,73.0426000213623,1.0265570984167967,0.05202093429447552,-0.1472507625564704,0.02401793663754995,1.9449996948242188
2020-03-31,63.900001525878906,65.62249755859375,63.0,63.5724983215332,197002000,0.0,0.0,-0.002040753021636643,-0.002042838195450451,63.04000015258789,64.82050018310547,72.72039993286133,1.0220539326800122,0.005655274350745643,-0.12107705361292376,0.04125207641407826,2.62249755859375
2020-04-01,61.625,62.18000030517578,59.782501220703125,60.227500915527344,176218400,0.0,0.0,-0.05261705130869221,-0.05405188665813775,62.80950012207031,64.04762535095215,72.34209991455079,1.0171427794104801,-0.02335101370086723,-0.20423461903529205,0.03980738114694966,3.789997100830078
2020-04-02,60.084999084472656,61.287498474121094,59.224998474121094,61.23249816894531,165934000,0.0,0.0,0.016686683626928822,0.016548990570761035,62.13399963378906,63.447750091552734,71.97824981689453,1.0173359075111506,0.0006127702313603045,-0.16383319183409994,0.03368309413588515,2.0625
2020-04-03,60.70000076293945,61.42499923706055,59.74250030517578,60.352500915527344,129880000,0.0,0.0,-0.014371408643005013,-0.014475677535776998,61.81749954223633,62.85250015258789,71.58914978027343,1.017433357685532,0.0530884569766259,-0.1647579674023737,0.02787786597675021,1.6824989318847656
2020-04-06,62.724998474121094,65.77749633789062,62.345001220703125,65.61750030517578,201820400,0.0,0.0,0.08723746836966395,0.08364004644129358,62.2004997253418,62.80625,71.30994979858399,1.0323235476486499,0.1698088288659816,-0.013900935568896489,0.052310665618524814,5.424995422363281
2020-04-07,67.69999694824219,67.92500305175781,64.75,64.85749816894531,202887200,0.0,0.0,-0.011582308571582711,-0.011649905970384159,62.45749969482422,62.48237495422363,71.06234970092774,0.9984743733888038,0.050834363029626184,-0.09080396717825556,0.04895352336112849,3.1750030517578125
2020-04-08,65.68499755859375,66.84249877929688,65.30750274658203,66.51750183105469,168895200,0.0,0.0,0.02559462990362782,0.025272571117155352,63.71549987792969,62.3653751373291,70.80424972534179,0.995899449165656,0.0836999132215428,-0.03398317394787309,0.02307657369053821,1.9850006103515625
2020-04-09,67.17500305175781,67.51750183105469,66.17500305175781,66.99749755859375,161834800,0.0,0.0,0.0072160816976889475,0.00719017035771461,64.86849975585938,62.61237506866455,70.52249969482422,0.9248192107757832,0.03695243655298275,0.07960357268234741,0.02003804363174566,1.342498779296875
2020-04-13,67.07749938964844,68.42500305175781,66.4574966430664,68.3125,131022800,0.0,0.0,0.01962763520019828,0.01943749711505021,66.4604995727539,62.55337505340576,70.26939971923828,0.8233118164412264,0.1029708320868663,-0.016980253984153926,0.02880155767526304,1.9675064086914062
2020-04-14,70.0,72.0625,69.51249694824219,71.76249694824219,194994800,0.0,0.0,0.050503157522300945,0.04926924703119566,67.68949890136719,63.11387481689453,70.157099609375,0.6846864922794551,0.12652560944733504,0.18512852415743875,0.035533923152046544,3.75
2020-04-15,70.5999984741211,71.5824966430664,70.15750122070312,71.10749816894531,131154400,0.0,0.0,-0.009127313111321755,-0.009169222240380774,68.93949890136719,63.508499717712404,70.03594955444336,0.6749984459935261,0.11852609298602723,0.12485166491033084,0.0200400163000759,1.6049957275390625
2020-04-16,71.84500122070312,72.05000305175781,70.5875015258789,71.67250061035156,157125200,0.0,0.0,0.007945750532016405,0.007914349284236623,69.97049865722656,64.00874977111816,69.87514953613281,0.6648429897556464,0.19002946363118256,0.16224106932149507,0.02040533696221671,1.4625015258789062
2020-04-17,71.17250061035156,71.73750305175781,69.21499633789062,70.69999694824219,215250000,0.0,0.0,-0.01356871399529369,-0.013661610274173992,70.71099853515625,64.48399963378907,69.6818994140625,0.667058170725251,0.1546155891463925,0.15532310320808596,0.03567902153820255,2.5225067138671875
2020-04-20,69.48750305175781,70.41999816894531,69.2125015258789,69.23249816894531,130015200,0.0,0.0,-0.02075670215900005,-0.02097515063526252,70.8949981689453,65.08012447357177,69.44049942016602,0.621988844649472,0.14713553073545205,0.20803518600525983,0.017441182609354934,1.4874954223632812
2020-04-21,69.06999969482422,69.3125,66.35749816894531,67.09249877929688,180991600,0.0,0.0,-0.03091033035419699,-0.031398133038616306,69.96099853515625,65.63012447357178,69.18219940185547,0.6293734508031664,0.022478736118583198,0.19610465283924872,0.04404369914400222,2.9550018310546875
2020-04-22,68.40249633789062,69.4749984741211,68.05000305175781,69.0250015258789,116862400,0.0,0.0,0.028803558993071077,0.028396533858639317,69.54449920654297,65.99537448883056,68.95494949340821,0.5372785549149243,0.0642563076682019,0.11835709916877679,0.02064462717656038,2.3824996948242188
2020-04-23,68.96749877929688,70.4375,68.71749877929688,68.75749969482422,124814400,0.0,0.0,-0.0038754339028068685,-0.0038829628550406266,68.9614990234375,66.36424942016602,68.73204956054687,0.5368397997517119,0.03367531555016634,0.12019384976096625,0.02501547072446265,1.720001220703125
2020-04-24,69.30000305175781,70.75250244140625,69.25,70.74250030517578,126161200,0.0,0.0,0.028869586869241237,0.02846071108360393,68.96999969482422,66.67087440490722,68.51089950561523,0.5158216848200118,0.055897651151922245,0.09491564211255699,0.021239035020314673,1.9950027465820312
2020-04-27,70.44999694824219,71.13500213623047,69.98750305175781,70.7925033569336,117087600,0.0,0.0,0.0007068318414262809,0.0007065821534516,69.28200073242188,67.11374950408936,68.30239959716796,0.48635351370213376,0.03630380028448088,0.14301286489455545,0.016209330509008867,1.1474990844726562
2020-04-28,71.2699966430664,71.4574966430664,69.55000305175781,69.6449966430664,112004800,0.0,0.0,-0.016209438280229915,-0.016342248365057214,69.79250030517578,67.41087436676025,68.07054946899414,0.4861838945917181,-0.029507060027509913,0.09328515066684528,0.027388810155086662,1.9074935913085938
2020-04-29,71.18250274658203,72.4175033569336,70.97250366210938,71.93250274658203,137280800,0.0,0.0,0.0328452324470514,0.03231735553149393,70.3740005493164,67.8288745880127,67.91419952392579,0.49525784010574336,0.011602216346813021,0.13150347470640678,0.02008827219476775,2.7725067138671875
2020-04-30,72.48999786376953,73.63249969482422,72.0875015258789,73.44999694824219,183064000,0.0,0.0,0.021096085131450115,0.020876643600259502,71.3125,68.48999938964843,67.76509948730468,0.44480912367288267,0.024800255645523128,0.21954249855494057,0.021034693439592956,1.6999969482421875
2020-05-01,71.5625,74.75,71.4625015258789,72.26750183105469,240616800,0.0,0.0,-0.01609932152918625,-0.01623032353771697,71.61750030517578,69.0417495727539,67.60894958496094,0.45373617638018776,0.02217121570684122,0.18021482043183878,0.045490689325425035,3.2874984741210938
2020-05-04,72.2925033569336,73.42250061035156,71.58000183105469,73.29000091552734,133568000,0.0,0.0,0.014148809057535017,0.014049648896214476,72.11699981689453,69.68862457275391,67.50949966430665,0.44572762284091855,0.05860690938351909,0.2143655988358797,0.025139838399244992,1.842498779296875
2020-05-05,73.76499938964844,75.25,73.61499786376953,74.38999938964844,147751200,0.0,0.0,0.015008847869833364,0.014897329568893164,73.06600036621094,70.12724952697754,67.5063996887207,0.3415542577054425,0.10876775709840447,0.13369145492701273,0.021978789483065697,1.9599990844726562
2020-05-06,75.11499786376953,75.80999755859375,74.71749877929688,75.15750122070312,142333600,0.0,0.0,0.010317271640702286,0.010264411861892801,73.71100006103515,70.64224967956542,67.56914978027343,0.33494925616101684,0.0888446151286939,0.15880974972126816,0.014536124293019096,1.4199981689453125
2020-05-07,75.80500030517578,76.2925033569336,75.49250030517578,75.93499755859375,115215200,0.0,0.0,0.010344893394040211,0.010291751170578447,74.20800018310547,71.11312446594238,67.62459976196288,0.3283972749086851,0.10438858154566999,0.1415792155192208,0.010535366793690958,1.1350021362304688
2020-05-08,76.41000366210938,77.5875015258789,76.07250213623047,77.53250122070312,133838400,0.0,0.205,0.02103777854047717,0.02081954000678209,75.26100006103516,71.63987464904785,67.80764984130859,0.33224714594363775,0.09598191873677053,0.15724473369913272,0.019540184642513437,1.6525039672851562
2020-05-11,77.0250015258789,79.26249694824219,76.80999755859375,78.75250244140625,145946400,0.0,0.0,0.015735352290909388,0.015612835196842671,76.35350036621094,72.16187477111816,68.0158999633789,0.3306517156478612,0.11244127142020366,0.15282711716605668,0.03114185979643194,2.4524993896484375
2020-05-12,79.4574966430664,79.92250061035156,77.72750091552734,77.85250091552734,162301200,0.0,0.0,-0.011428227649636025,-0.011494031672537217,77.04600067138672,72.46637496948242,68.07889999389648,0.294533848875461,0.1178477229961652,0.08486332313210188,0.028194337612941545,2.1949996948242188
2020-05-13,78.0374984741211,78.98750305175781,75.80249786376953,76.9124984741211,200622400,0.0,0.0,-0.012074145728808161,-0.012147630334601305,77.39700012207031,72.75662498474121,68.17054992675781,0.29648750217814046,0.06923150922585819,0.081636964520726,0.04141076224509787,3.1850051879882812
2020-05-14,76.12750244140625,77.44750213623047,75.38249969482422,77.38500213623047,158929200,0.0,0.0,0.006143392445746132,0.006124598742494439,77.68700103759765,73.04225006103516,68.20455001831054,0.29624610713491495,0.05357393262740562,0.07970283549802448,0.02668478884023249,2.06500244140625
2020-05-15,75.0875015258789,76.9749984741211,75.05249786376953,76.92749786376953,166348400,0.0,0.0,-0.005912053496561764,-0.00592959887181035,77.56600036621094,73.35362510681152,68.27849990844726,0.2914288787666964,0.0644825947299088,0.08808346795384381,0.024991071641977853,2.3325042724609375
2020-05-18,78.2925033569336,79.125,77.58000183105469,78.73999786376953,135178400,0.0,0.0,0.023561145888427948,0.023287866287270975,77.5634994506836,73.82900009155273,68.40814987182617,0.28304835792738653,0.0743620805043208,0.1373271216015266,0.019621516520972746,2.1975021362304688
2020-05-19,78.75749969482422,79.62999725341797,78.25250244140625,78.28500366210938,101729600,0.0,0.0,-0.005778438074729886,-0.005795197842728512,77.65,74.38862533569336,68.64299987792968,0.25112649633018735,0.05235924592577601,0.16682200076689102,0.017595896373170106,1.3774948120117188
2020-05-20,79.16999816894531,79.87999725341797,79.12999725341797,79.80750274658203,111504800,0.0,0.0,0.01944815754296969,0.019261458874264042,78.22900085449218,74.92775039672851,68.81244995117187,0.24283819125271983,0.061870092144548305,0.15621153179780145,0.009397612682876746,1.5949935913085938
2020-05-21,79.66500091552734,80.22250366210938,78.96749877929688,79.2125015258789,102688800,0.0,0.0,-0.007455454690675767,-0.007483385504202602,78.59450073242188,75.45050048828125,69.01955001831055,0.24536117213809003,0.04316196842906517,0.15205616663576405,0.01584352038677237,1.2550048828125
2020-05-22,78.94249725341797,79.80750274658203,78.8375015258789,79.72250366210938,81803200,0.0,0.0,0.006438404625611405,0.006417766635006958,79.15350189208985,75.89950065612793,69.37285011291505,0.23164033160116948,0.02824625037146955,0.12693929841601292,0.012167219745309486,0.970001220703125
2020-05-26,80.875,81.05999755859375,79.125,79.18250274658203,125522000,0.0,0.0,-0.006773506735514134,-0.006796551051767431,79.24200286865235,76.31900062561036,69.56665016174317,0.2354382869878884,0.005460147828263873,0.11851536521241979,0.024437186139298628,1.93499755859375
2020-05-27,79.03500366210938,79.67749786376953,78.27249908447266,79.52749633789062,112945200,0.0,0.0,0.0043569422453433315,0.004347478251902913,79.4905014038086,76.81312561035156,69.94615005493164,0.22090091717723337,0.021514985423277677,0.14189820046187163,0.017666830266193954,1.404998779296875
2020-05-28,79.19249725341797,80.86000061035156,78.90750122070312,79.5625,133560800,0.0,0.0,0.0004401454053155618,0.0004400485697400987,79.44150085449219,77.19462547302246,70.27310005187988,0.19898627693224522,0.034454758049116796,0.1060716221747271,0.024540447945306364,1.9524993896484375
2020-05-29,79.8125,80.2874984741211,79.11750030517578,79.48500061035156,153532400,0.0,0.0,-0.0009740693121563782,-0.0009745440259632908,79.49600067138672,77.49637565612792,70.62945007324218,0.19074701911237898,0.027137021595272426,0.08216479118933173,0.01471973529547838,1.1699981689453125
2020-06-01,79.4375,80.5875015258789,79.30249786376953,80.4625015258789,80791200,0.0,0.0,0.012297929269941221,0.012222924050923517,79.64400024414063,77.90612564086913,71.01480010986329,0.17716237449463346,0.04595240662018529,0.11339813176304747,0.01597021765096482,1.285003662109375
2020-06-02,80.1875,80.86000061035156,79.73249816894531,80.83499908447266,87642800,0.0,0.0,0.004629455355348977,0.004618772385106134,79.97449951171875,78.2833755493164,71.48530006408691,0.17415583319130118,0.026606569437908067,0.1029471698007145,0.01394819637751228,1.12750244140625
2020-06-03,81.16500091552734,81.55000305175781,80.57499694824219,81.27999877929688,104491200,0.0,0.0,0.005505037420229231,0.005489940083986764,80.325,78.62787551879883,71.98905006408691,0.17010895401765772,0.03825758417428671,0.09261996835837039,0.01199564613876412,0.975006103515625
2020-06-04,81.09750366210938,81.40499877929688,80.19499969482422,80.58000183105469,87560400,0.0,0.0,-0.008612167307518348,-0.008649466325038917,80.52850036621093,78.89900054931641,72.36625007629395,0.1747209292729399,0.009679529591667846,0.07214849512396859,0.015016121332555435,1.2099990844726562
