date,open,high,low,close,volume,dividend,daily_return,log_return,ma_5,ma_20,ma_50,volatility_20,momentum_10,momentum_20,price_range,true_range
2020-03-04,168.49000549316406,170.6999969482422,165.6199951171875,170.5500030517578,49814400,0.0,0.03671514647501195,0.036057201518016384,165.60799560546874,177.45099945068358,,0.5004398176852576,-0.08933146004157544,-0.05313120322484677,0.029785996717414477,6.19000244140625
2020-03-05,166.0500030517578,170.8699951171875,165.69000244140625,166.27000427246094,47817300,0.0,-0.025095272370050936,-0.025415528010070368,167.2259979248047,176.7694999694824,,0.5069215632916854,-0.0984166255107396,-0.07576425840162182,0.031154102018864295,5.17999267578125
2020-03-06,162.61000061035156,163.11000061035156,156.0,161.57000732421875,72821100,0.0,-0.02826725703657562,-0.028674468127920155,167.13800048828125,175.66650009155273,,0.5057624825244557,-0.09530202901998053,-0.1201328594020995,0.04400569590916766,10.270004272460938
2020-03-09,151.0,157.75,150.0,150.6199951171875,70419300,0.0,-0.06777255499566892,-0.07017845436517285,162.7040008544922,174.00299987792968,,0.5501772580785212,-0.11861433872583171,-0.18092340194076795,0.05145399184198775,11.57000732421875
2020-03-10,158.16000366210938,161.02999877929688,152.5800018310547,160.9199981689453,65354400,0.0,0.06838403522549608,0.06614725944780626,161.98600158691406,172.61399993896484,,0.6041022364902902,-0.04254185067940508,-0.14721780195320588,0.05251054588858979,10.410003662109375
2020-03-11,157.1300048828125,157.6999969482422,151.14999389648438,153.6300048828125,56371600,0.0,-0.04530197221652499,-0.04636018977741853,158.602001953125,171.07350006103516,,0.617001297364397,-0.09719688231830304,-0.16704617843616443,0.0426349205466347,9.770004272460938
2020-03-12,145.3000030517578,153.47000122070312,138.5800018310547,139.05999755859375,93226400,0.0,-0.09483829239823705,-0.09964166881112824,153.16000061035157,168.79099960327147,,0.6873134990071361,-0.12087492731383176,-0.24714421252763807,0.10707607975740434,15.050003051757812
2020-03-13,147.5,161.91000366210938,140.72999572753906,158.8300018310547,92727400,0.0,0.14216888119914373,0.13292898226108052,152.61199951171875,167.54699935913087,168.76799926757812,0.8816435018688704,-0.019628373455978787,-0.1354308637175312,0.13335017119183312,22.850006103515625
2020-03-16,140.0,149.35000610351562,135.0,135.4199981689453,87905900,0.0,-0.1473903128642552,-0.15945341283925932,149.5720001220703,165.05049896240234,168.2639993286133,1.0119529765658257,-0.21627407008057686,-0.2693822837355885,0.10596666886387823,23.830001831054688
2020-03-17,140.0,147.5,135.0,146.57000732421875,81059800,0.0,0.08233650351525679,0.07912213347380095,146.702001953125,163.01749954223632,168.02299957275392,1.0654795854479118,-0.10905104724121617,-0.21716599546629034,0.08528347803346627,12.5
2020-03-18,138.0,146.0,135.02000427246094,140.39999389648438,81593200,0.0,-0.042096016370430145,-0.043007731890622174,144.05599975585938,160.6734992980957,167.65039947509766,1.0706529003545162,-0.17678105315614467,-0.25032040361159436,0.07820510117425299,11.550003051757812
2020-03-19,142.77000427246094,150.14999389648438,139.0,142.7100067138672,85922700,0.0,0.016453083460145734,0.01631919803844959,144.78600158691407,158.5879997253418,167.3529995727539,1.0753340083808591,-0.14169722110541838,-0.22616848427071357,0.07813042794427201,11.149993896484375
2020-03-20,146.0,147.10000610351562,135.86000061035156,137.35000610351562,84866200,0.0,-0.03755868795590722,-0.038282189178862,140.49000244140626,156.52600021362304,166.8981997680664,1.0770841826367301,-0.14990406710882553,-0.2309199343749877,0.08183476515241568,11.240005493164062
2020-03-23,137.00999450683594,140.57000732421875,132.52000427246094,135.97999572753906,78975200,0.0,-0.009974592756435974,-0.01002467230042533,140.602001953125,154.78050003051757,166.37599975585937,1.0703199885042765,-0.0971982463434421,-0.20428347935393598,0.059199906638381386,8.050003051757812
2020-03-24,143.75,149.60000610351562,141.27000427246094,148.33999633789062,82516700,0.0,0.09089572730328,0.0869991269426049,140.95599975585938,153.79399948120118,166.11599975585938,1.1269853332729602,-0.07817550319536604,-0.11739162329104658,0.05615479329041177,13.620010375976562
2020-03-25,148.91000366210938,154.3300018310547,144.44000244140625,146.9199981689453,75638200,0.0,-0.009572591371182382,-0.00961870313261388,142.26000061035157,152.63149948120116,165.78879974365233,1.1254685719496431,-0.043676407606609846,-0.136628079274687,0.06731554255994335,9.889999389648438
2020-03-26,148.39999389648438,156.66000366210938,148.3699951171875,156.11000061035156,64568100,0.0,0.06255106558630996,0.06067268238979871,144.93999938964845,152.5279998779297,165.66839965820313,1.1217755463919241,0.12260896987700365,-0.013086307758734761,0.05310363533732617,9.740005493164062
2020-03-27,151.75,154.88999938964844,149.1999969482422,149.6999969482422,57042300,0.0,-0.04106081376624071,-0.041927619838569616,147.40999755859374,151.9125,165.39879974365235,1.128328342549283,-0.05748287337126623,-0.07598295152139112,0.038009369120919435,6.910003662109375
2020-03-30,152.44000244140625,160.60000610351562,150.00999450683594,160.22999572753906,63420300,0.0,0.0703406746423485,0.06797698531547892,152.25999755859374,151.2845001220703,165.27999969482423,1.1314469438549006,0.18320778241070168,-0.07268938044227446,0.0660925661802259,10.900009155273438
2020-03-31,159.39999389648438,164.77999877929688,156.55999755859375,157.7100067138672,77927200,0.0,-0.015727323727555698,-0.015852310284805347,154.13399963378907,150.9445007324219,165.09219970703126,1.1195814709285563,0.0760046314591929,-0.04133480043783111,0.052120987069746626,8.220001220703125
2020-04-01,153.0,157.75,150.82000732421875,152.11000061035156,57969900,0.0,-0.03550824846311562,-0.036153998734213835,155.1720001220703,150.02250061035156,164.8043997192383,1.1177407991830701,0.08340460984991838,-0.10812079807357233,0.045559086503018806,6.92999267578125
2020-04-02,151.86000061035156,155.47999572753906,150.36000061035156,155.25999450683594,49630700,0.0,0.020708657444249656,0.02049714826089478,155.0019989013672,149.4720001220703,164.59559967041017,1.1177480238161346,0.0879404891216311,-0.06621765491497356,0.0329769116213776,5.1199951171875
2020-04-03,155.10000610351562,157.3800048828125,152.19000244140625,153.8300018310547,41243300,0.0,-0.00921030997278749,-0.009252987126348314,155.8279998779297,149.08499984741212,164.33779968261717,1.1136353776304786,0.1199854022221063,-0.04790496467350136,0.033738558016180885,5.19000244140625
2020-04-06,160.32000732421875,166.5,157.5800018310547,165.27000427246094,67111700,0.0,0.07436782360550409,0.07173241753336991,156.83600158691405,149.81750030517577,164.34239990234374,1.1133861254435036,0.21539939303726552,0.09726470342715943,0.053972275297094904,12.669998168945312
2020-04-07,169.58999633789062,170.0,163.25999450683594,163.49000549316406,62769000,0.0,-0.010770247070136185,-0.01082866601742555,157.99200134277345,149.9460006713867,164.3666000366211,1.0907258898754757,0.1021303055769569,0.015970714351615678,0.041225795257838434,6.7400054931640625
2020-04-08,165.6699981689453,166.6699981689453,163.5,165.1300048828125,48318200,0.0,0.010031190498167808,0.009981212057693043,160.59600219726562,150.52100067138673,164.36,1.0757809048006088,0.12394505132600986,0.07485516913686285,0.01919698464973073,3.17999267578125
2020-04-09,166.36000061035156,167.3699951171875,163.3300018310547,165.13999938964844,51385100,0.0,6.052508048459693e-05,6.052324891581662e-05,162.57200317382814,151.82500076293945,164.30200012207033,1.0086727276910172,0.05784382002428945,0.18754496108822183,0.0244640505090498,4.0399932861328125
2020-04-13,164.35000610351562,165.57000732421875,162.3000030517578,165.50999450683594,41905300,0.0,0.002240493633008267,0.0022379874698122003,164.9080017089844,152.15900039672852,164.1566000366211,0.8806789999693813,0.10561120828920223,0.04205749920526136,0.019757140843394076,3.2700042724609375
2020-04-14,169.0,173.75,168.0,173.6999969482422,52874300,0.0,0.04948343129253141,0.048298072914799275,166.59400024414063,154.07300033569337,164.22600006103517,0.6896890428960951,0.08406666404465235,0.2826761135496403,0.03310305181935807,8.240005493164062
2020-04-15,171.1999969482422,173.57000732421875,169.24000549316406,171.8800048828125,40940800,0.0,-0.010477789852650354,-0.01053306836287106,168.27200012207032,155.33850021362304,164.17600006103515,0.6438084053734187,0.08984844059168617,0.1726819696652333,0.025192004352145997,4.459991455078125
2020-04-16,174.3000030517578,177.27999877929688,172.89999389648438,177.0399932861328,50479600,0.0,0.030020876522771633,0.02957907050485209,170.65399780273438,157.17050018310547,164.11440002441407,0.6186557095665308,0.16389450118827154,0.26096866796634455,0.024740200231105503,5.399993896484375
2020-04-17,179.5,180.0,175.8699951171875,178.60000610351562,52765600,0.0,0.008811640739623705,0.00877304479670701,173.34599914550782,158.9650001525879,164.0884002685547,0.6185805513190149,0.15032856126793215,0.2514890175964164,0.023124326661101965,4.1300048828125
2020-04-20,176.6300048828125,178.75,174.99000549316406,175.05999755859375,36669600,0.0,-0.019820875833957752,-0.020019944258437228,175.25599975585936,160.8504997253418,163.9170001220703,0.6027405248436546,0.13800946157990124,0.27455398456012814,0.021478319200692562,3.7599945068359375
2020-04-21,173.5,173.6699981689453,166.11000061035156,167.82000732421875,56203700,0.0,-0.04135719373554614,-0.04223673827295722,174.0800018310547,162.44250030517577,163.59560028076172,0.6282693266204344,0.01542931557957683,0.23415217382766373,0.04504824948546369,8.949996948242188
2020-04-22,171.38999938964844,174.0,170.82000732421875,173.52000427246094,34620200,0.0,0.033964942792727326,0.033400871055692054,174.4080017089844,163.7015007019043,163.29200042724608,0.5615677104981927,0.0613493084732708,0.16974523767153804,0.018326375043121994,6.17999267578125
2020-04-23,174.11000061035156,175.05999755859375,170.91000366210938,171.4199981689453,32790800,0.0,-0.012102386190690706,-0.012176216351865188,173.28400268554688,164.9265007019043,163.0316003417969,0.5627153925098464,0.03809115908763294,0.16675742108182656,0.024209508463500812,4.149993896484375
2020-04-24,172.05999755859375,174.55999755859375,170.7100067138672,174.5500030517578,34277600,0.0,0.01825927497518509,0.018094576245568483,172.4740020751953,165.8485008239746,162.82840026855467,0.5269339958041633,0.056981977091488556,0.1181218523432861,0.022056664436636862,3.8499908447265625
2020-04-27,176.58999633789062,176.89999389648438,173.3000030517578,174.0500030517578,33194400,0.0,-0.0028645086866697644,-0.0028686192433713775,172.27200317382812,167.06600112915038,162.6352001953125,0.4982426514159539,0.051598144090139186,0.16265869472218153,0.02068365861307122,3.5999908447265625
2020-04-28,175.58999633789062,175.6699981689453,169.38999938964844,169.80999755859375,34392700,0.0,-0.024360846991213214,-0.024662481210319637,172.6700012207031,167.5450012207031,162.32440002441408,0.45243672747183733,-0.022394930673531044,0.05978906625788638,0.0369825032070325,6.279998779296875
2020-04-29,173.22000122070312,177.67999267578125,171.8800048828125,177.42999267578125,51286600,0.0,0.04487365424146006,0.04389597307507611,173.45199890136718,168.53100051879883,162.1283999633789,0.4694737157204762,0.032289897808373436,0.1250395353650069,0.032688880304284844,7.8699951171875
2020-04-30,180.0,180.39999389648438,176.22999572753906,179.2100067138672,53875900,0.0,0.010032204878340778,0.009982216362978998,175.01000061035157,169.8860008239746,161.96700012207032,0.4427310228060488,0.01225719334629205,0.17816058112402233,0.023268779714981397,4.1699981689453125
2020-05-01,175.8000030517578,178.63999938964844,174.00999450683594,174.57000732421875,39370500,0.0,-0.025891407933803734,-0.026232490726525465,175.01400146484374,170.85150146484375,161.77000030517578,0.456506162016968,-0.02256438209168432,0.12437210808050492,0.026522338824294486,5.20001220703125
2020-05-04,174.49000549316406,179.0,173.8000030517578,178.83999633789062,30372900,0.0,0.02446003800493335,0.02416568159630739,175.9720001220703,172.10200119018555,161.77500030517578,0.4570131797593185,0.021592590152023083,0.16258203347292044,0.029076252822201998,5.1999969482421875
2020-05-05,180.6199951171875,183.64999389648438,179.89999389648438,180.75999450683594,36839200,0.0,0.010735843258002475,0.010678623265046086,178.16199951171876,172.8765007019043,161.97240020751954,0.38440525485558236,0.07710634380808878,0.09372535749946787,0.0207457408384585,4.80999755859375
2020-05-06,182.0800018310547,184.1999969482422,181.6300048828125,182.5399932861328,32139300,0.0,0.009847304898150888,0.009799136154668145,179.18399963378906,173.82900009155273,162.26179992675782,0.3802976677378059,0.05198241581131291,0.11652080954737798,0.014079062999641978,3.44000244140625
2020-05-07,184.1699981689453,184.5500030517578,182.5800018310547,183.60000610351562,28316000,0.0,0.00580701685313012,0.005790221121460165,180.06199951171874,174.75250015258788,162.53040008544923,0.37996938481308257,0.07105359972391412,0.1118512727823795,0.010729853786564787,2.010009765625
2020-05-08,184.97999572753906,185.0,183.36000061035156,184.67999267578125,30877800,0.0,0.005882279609820573,0.0058650465498778625,182.08399658203126,175.72949981689453,163.06040008544923,0.3794080498498596,0.05803488654778022,0.11832380621504135,0.008880222301760495,1.6399993896484375
2020-05-11,183.14999389648438,187.50999450683594,182.85000610351562,186.74000549316406,30892700,0.0,0.0111544991286594,0.011092746492071308,183.66399841308595,176.79100036621094,163.55500030517578,0.3795941753561515,0.07291009605804244,0.1282702657902104,0.02495441933298486,4.6599884033203125
2020-05-12,186.8000030517578,187.0399932861328,182.3000030517578,182.50999450683594,32038200,0.0,-0.022651873524138777,-0.022912368527838862,184.01399841308594,177.23150024414062,163.74940032958983,0.3564672282722446,0.07478945368843792,0.050719618384442944,0.025971126935722212,4.739990234375
2020-05-13,182.5500030517578,184.0500030517578,176.5399932861328,179.75,44711500,0.0,-0.015122429400613258,-0.015237939342892816,183.45599975585938,177.625,164.05420043945313,0.35911872735851225,0.01307562092085579,0.04578772919254481,0.04178030467663421,7.510009765625
2020-05-14,177.5399932861328,180.69000244140625,175.67999267578125,180.52999877929688,41873900,0.0,0.004339353431415116,0.00432996558563622,182.8419982910156,177.79950027465821,164.2538003540039,0.3442634007135551,0.007365615847206852,0.01971309097105256,0.027751674511170197,5.010009765625
2020-05-15,179.05999755859375,187.05999755859375,177.0,183.16000366210938,46610400,0.0,0.014568242954611454,0.014463145596147713,182.53800048828126,178.0275001525879,164.59160034179686,0.3465503842663417,0.04920659894306434,0.025531900351396297,0.054924641610906884,10.05999755859375
2020-05-18,185.75,186.1999969482422,183.9600067138672,184.91000366210938,35264500,0.0,0.009554487688416824,0.009509132240775186,182.1720001220703,178.52000045776367,165.0584002685547,0.3381801613514476,0.033940994456018725,0.05626645859068269,0.012113948353319973,3.0399932861328125
2020-05-19,185.02999877929688,186.60000610351562,183.49000549316406,183.6300048828125,26799100,0.0,-0.006922279779064011,-0.006946349902132877,182.39600219726563,179.31050033569335,165.71860046386718,0.2980419238840867,0.015877464390319007,0.09420806142648841,0.01693623333690089,3.1100006103515625
2020-05-20,184.80999755859375,185.85000610351562,183.94000244140625,185.66000366210938,31261300,0.51,0.01105483159243148,0.01099417357502015,183.5780029296875,179.9175003051758,166.21340057373047,0.27864710418187877,0.017092201658438277,0.0699631114034911,0.01028764205771251,2.220001220703125
2020-05-21,185.39999389648438,186.6699981689453,183.2899932861328,183.42999267578125,29119500,0.0,-0.012011262212332063,-0.012083980299574432,184.1580017089844,180.51800003051758,166.80940032958983,0.2785794689268498,-0.0009259990309505861,0.0700618051284736,0.018426675122790708,3.3800048828125
2020-05-22,183.19000244140625,184.4600067138672,182.5399932861328,183.50999450683594,20826900,0.0,0.0004361436746938008,0.0004360485916868765,184.22799987792968,180.96599960327148,167.69840026855468,0.273219261468872,-0.006335272987579854,0.05133194671111685,0.01046271857232742,1.920013427734375
2020-05-26,186.33999633789062,186.5,181.10000610351562,181.57000732421875,36073600,0.0,-0.010571561444545297,-0.010627837367875394,183.56000061035155,181.34199981689454,168.15320037841798,0.2766292970961732,-0.0276855414847601,0.043205999084209745,0.029740561098518477,5.399993896484375
2020-05-27,180.1999969482422,181.99000549316406,176.60000610351562,181.80999755859375,39517100,0.0,0.0013217504251485934,0.0013208776820031727,183.1959991455078,181.94199981689454,169.08100036621093,0.2582602314306857,-0.003835389673500722,0.07066721731657366,0.029646331126050137,5.3899993896484375
2020-05-28,180.74000549316406,184.14999389648438,180.3800048828125,181.39999389648438,33810200,0.0,-0.002255121652357084,-0.0022576682685304305,182.3439971923828,182.1404998779297,169.77760009765626,0.2074057569316383,0.009179381899774075,0.022375028938639074,0.020782740576183335,3.769989013671875
2020-05-29,182.72999572753906,184.27000427246094,180.41000366210938,183.25,42130400,0.0,0.010198490439703889,0.010146836732448693,182.30799865722656,182.34249954223634,170.63460021972656,0.20750061666949715,0.015066754772587121,0.022543346547512888,0.021064123385274556,3.8600006103515625
2020-06-01,182.5399932861328,183.0,181.4600067138672,182.8300018310547,22622400,0.0,-0.002291940894653788,-0.002294571411280446,182.1720001220703,182.75549926757813,171.43700012207032,0.18197948028362562,-0.0018017133896954807,0.04731622936519164,0.008423088501392971,1.7899932861328125
2020-06-02,184.25,185.0,181.35000610351562,184.91000366210938,30794600,0.0,0.011376698628361437,0.011312470668234735,182.83999938964843,183.05899963378906,172.3882000732422,0.16616026415475346,0.0,0.033940994456018725,0.0197392992493478,3.649993896484375
2020-06-03,184.82000732421875,185.94000244140625,183.5800018310547,185.36000061035156,27311000,0.0,0.0024335998016877802,0.0024306433931956745,183.55,183.28899993896485,173.37580017089843,0.16276588082665644,0.00942109503641908,0.02544814252769667,0.012731984260792922,2.3600006103515625
2020-06-04,184.3000030517578,185.83999633789062,182.3000030517578,182.9199981689453,28761800,0.0,-0.013163586714349584,-0.013250994637195779,183.8540008544922,183.30800018310546,174.06740020751954,0.16718775384119197,-0.014758189373682895,0.002081762335867099,0.01935268599151891,3.5399932861328125
2020-06-05,182.6199951171875,187.72999572753906,182.00999450683594,187.1999969482422,39893600,0.0,0.023398200427182658,0.02312865896165138,184.6440002441406,183.4879997253418,174.87300018310546,0.18570766597765154,0.020552823545735732,0.019607792620098596,0.030555562574526185,5.720001220703125
2020-06-08,185.94000244140625,188.5500030517578,184.44000244140625,188.36000061035156,33211600,0.0,0.00619660086014906,0.00617748087433332,185.75,183.6720001220703,175.51800018310547,0.18581976681493073,0.026429111485450685,0.01992640286179137,0.021819922473103305,4.1100006103515625
2020-06-09,188.0,190.6999969482422,187.25999450683594,189.8000030517578,29783900,0.0,0.007644948167021326,0.007615873638935837,186.72799987792968,183.825,176.32000030517577,0.18369457189793895,0.04532684582009883,0.01638640606501296,0.01812435398364126,3.44000244140625
2020-06-10,191.1300048828125,198.52000427246094,191.00999450683594,196.83999633789062,43872300,0.0,0.03709163947807226,0.03642029513864371,189.0239990234375,184.54150009155273,177.0522003173828,0.20354181482664777,0.08266871448833824,0.07851625808096752,0.03815286479041335,8.720001220703125
