date,open,high,low,close,volume,split_ratio,daily_return,log_return,ma_5,ma_20,ma_50,volatility_20,momentum_10,momentum_20,price_range,true_range
2020-01-16,32.91666793823242,34.297332763671875,32.81133270263672,34.232666015625,326050500,0.0,-0.009662477636014799,-0.00970946227670784,34.305599212646484,,,,0.19344115177152887,,0.043408832381237654,1.7553329467773438
2020-01-17,33.840667724609375,34.37799835205078,33.54399871826172,34.03333282470703,204436500,0.0,-0.005822894156913949,-0.005839913304383257,34.736932373046876,,,,0.15234415817495917,,0.024505376481483102,0.8339996337890625
2020-01-21,35.349998474121094,36.571998596191406,35.227333068847656,36.47999954223633,267052500,0.0,0.07189030619278935,0.06942373110021945,35.03479919433594,,,,0.21185274773582607,,0.03686034934805589,2.538665771484375
2020-01-22,38.125999450683594,39.633331298828125,37.27333450317383,37.97066879272461,470535000,0.0,0.04086264444061727,0.04004983514491321,35.45666656494141,,,,0.21425839296339366,,0.06215315322827512,3.153331756591797
2020-01-23,37.616668701171875,38.79999923706055,37.040000915527344,38.14666748046875,294765000,0.0,0.004635122144013071,0.004624413044606698,36.17266693115234,,,,0.16267729517240892,,0.046137669101352814,1.7599983215332031
2020-01-24,38.04199981689453,38.25733184814453,36.95066833496094,37.654666900634766,215304000,0.0,-0.012897603180825445,-0.012981499419033645,36.8570671081543,,,,0.17343253575298023,,0.034701236811673045,1.3066635131835938
2020-01-27,36.132667541503906,37.62933349609375,35.95199966430664,37.201332092285156,204121500,0.0,-0.012039272835579595,-0.012112331857897394,37.49066696166992,,,,0.16703957994690688,,0.04508800458075415,1.702667236328125
2020-01-28,37.89933395385742,38.45399856567383,37.2053337097168,37.793331146240234,176827500,0.0,0.015913383222044608,0.01578809278786119,37.753333282470706,,,,0.08009752531263525,,0.03303929074485013,1.2526664733886719
2020-01-29,38.37933349609375,39.31999969482422,37.82866668701172,38.732666015625,267022500,0.0,0.024854513769903885,0.02455066473079113,37.90573272705078,,,,0.08006769187368823,,0.03850323670492723,1.5266685485839844
2020-01-30,42.16133117675781,43.391998291015625,41.20000076293945,42.72066879272461,435085500,0.0,0.10296225866535558,0.09799952270077929,38.820532989501956,34.837566471099855,,,0.235892094019452,,0.051310000288419456,4.659332275390625
2020-01-31,42.66666793823242,43.53333282470703,42.167999267578125,43.371334075927734,235789500,0.0,0.015230690473505337,0.015115867923964223,39.96386642456055,35.5719331741333,,0.5972313989335845,0.2669575327884637,0.5120392571766785,0.031480091314200626,1.3653335571289062
2020-02-03,44.91266632080078,52.409332275390625,44.90133285522461,52.0,705975000,0.0,0.19894859376394902,0.18144500086765858,42.92360000610351,36.69523315429687,,0.868484916852079,0.5279138328247941,0.7606825794503627,0.14438460423396185,9.03799819946289
2020-02-04,58.86399841308594,64.59933471679688,55.59199905395508,59.137332916259766,914082000,0.0,0.13725640223576474,0.1286186970285338,47.19240036010742,38.14696645736694,,0.9466118318095239,0.6210891901956004,0.9645213894633837,0.15231217267773056,12.599334716796875
2020-02-05,54.88399887084961,56.39866638183594,46.94066619873047,48.97999954223633,726357000,0.0,-0.1717583947927872,-0.18845037343186985,49.24186706542969,39.032433128356935,,1.1993768688506001,0.28994302970036623,0.5663241502582979,0.19309922971619603,12.196666717529297
2020-02-06,46.66133117675781,53.05533218383789,45.79999923706055,49.930667877197266,598212000,0.0,0.01940931694254422,0.019223358515689473,50.68386688232422,39.88849983215332,,1.1961837555490242,0.3089129713037704,0.5218433930915487,0.14530814938469444,7.255332946777344
2020-02-07,48.70333480834961,51.31666564941406,48.66666793823242,49.871334075927734,255952500,0.0,-0.001188323805631053,-0.0011890304222129079,51.98386688232422,40.77759990692139,,1.1878765834418976,0.32443965598025315,0.5541405839687135,0.0531366918548257,2.6499977111816406
2020-02-10,53.33333206176758,54.66600036621094,50.15999984741211,51.41866683959961,370338000,0.0,0.031026496329857656,0.030554904345579816,51.86760025024414,41.754699897766116,,1.1821181696601335,0.38217273274101005,0.6130502854321369,0.08763355403311572,4.794666290283203
2020-02-11,51.25266647338867,52.23400115966797,50.53333282470703,51.62533187866211,175462500,0.0,0.004019260937028868,0.0040112052857509935,50.36520004272461,42.586433219909665,,1.1540487525573313,0.36599051506995606,0.4754029749275914,0.032942516262328594,1.7006683349609375
2020-02-12,51.858001708984375,52.650001525878906,50.891334533691406,51.15266799926758,180337500,0.0,-0.009155657933695438,-0.009197828567077742,50.79973373413086,43.351000022888186,,1.1592814400552351,0.3206596204514369,0.42640178801176454,0.03438074808165786,1.7586669921875
2020-02-13,49.45600128173828,54.53333282470703,49.0,53.599998474121094,394339500,0.0,0.047843652551780025,0.04673438827304504,51.533599853515625,44.302666664123535,,1.1431817720218118,0.2546619701620694,0.5506268095901712,0.10323382429532363,5.533332824707031
2020-02-14,52.4813346862793,54.198001861572266,52.366668701171875,53.33533477783203,235405500,0.0,-0.004937755668348531,-0.004949986662921484,52.226399993896486,45.25780010223389,,1.1414244083967489,0.22973701211175301,0.5580245708437637,0.03433620821972518,1.8313331604003906
2020-02-18,56.106666564941406,57.33333206176758,55.490665435791016,57.22666549682617,245725500,0.0,0.0729597130158357,0.0704209168261074,53.3879997253418,46.417466735839845,,1.147583542561961,0.10051279801588797,0.6814887272891939,0.03219944076732477,3.997997283935547
2020-02-19,61.56666564941406,62.98533248901367,60.06800079345703,61.16133117675781,381345000,0.0,0.06875580895325561,0.06649517653196184,55.29519958496094,47.65153331756592,,1.1460751647969696,0.034225389625942126,0.676571599348448,0.0476989568314901,5.7586669921875
2020-02-20,60.79666519165039,60.79999923706055,57.3293342590332,59.96066665649414,264523500,0.0,-0.019631105097986157,-0.019826354777620053,57.05679931640625,48.75103321075439,,1.1575735662401627,0.2241867541217306,0.5791311705308424,0.05788236141386276,3.8319969177246094
2020-02-21,60.46533203125,60.87066650390625,58.6966667175293,60.06666564941406,214722000,0.0,0.0017678087791648256,0.0017662480443414094,58.35013275146484,49.84703311920166,,1.1583071754350593,0.20300144586781665,0.5746241969935759,0.036193115813448855,2.173999786376953
2020-02-24,55.93333435058594,57.56666564941406,54.813331604003906,55.58599853515625,227883000,0.0,-0.07459490327646512,-0.07752369493467591,58.80026550292969,50.74359970092773,,1.2051662541604637,0.11458816101707048,0.4762047605371118,0.04953287011060468,5.253334045410156
2020-02-25,56.599998474121094,57.106666564941406,52.46666717529297,53.32733154296875,259357500,0.0,-0.040633739641448896,-0.041482357972054684,58.020398712158205,51.549899673461915,,1.22017901964759,0.03712007371414772,0.4334790864660414,0.08700978007702741,4.6399993896484375
2020-02-26,52.16666793823242,54.22066879272461,51.740665435791016,51.91999816894531,211282500,0.0,-0.026390470576789893,-0.026744949535016983,56.172132110595705,52.256233024597165,,1.231682026118377,0.005707784910240932,0.37378729511940434,0.047765859868942516,2.4800033569335938
2020-02-27,48.66666793823242,49.31800079345703,44.599998474121094,45.266666412353516,364158000,0.0,-0.1281458395846271,-0.13713311629061195,53.23333206176758,52.582933044433595,,1.3370018424748389,-0.11506734286075437,0.16869482710259764,0.10422685594644031,7.319999694824219
2020-02-28,41.97999954223633,46.03466796875,40.768001556396484,44.53266525268555,363343500,0.0,-0.016215047800994142,-0.016347950327421108,50.126531982421874,52.67353286743164,,1.2947597873890706,-0.1691666693948395,0.04241498345338468,0.11826524153606344,5.266666412353516
2020-03-02,47.41733169555664,49.5793342590332,45.77799987792969,49.574668884277344,302925000,0.0,0.11322034293215233,0.1072570247859105,48.9242660522461,52.98369960784912,,1.3503284587775282,-0.07050983947545686,0.1430284527907253,0.07667896663065989,5.046669006347656
2020-03-03,53.66666793823242,53.798667907714844,47.740665435791016,49.70066833496094,386760000,0.0,0.0025416095259802596,0.0025383850988232293,48.19893341064453,52.86873302459717,,1.1513875371452953,-0.13151206865761955,-0.04421791663536656,0.12188975872709638,6.058002471923828
2020-03-04,50.930667877197266,51.10133361816406,48.31533432006836,49.96666717529297,225735000,0.0,0.0053520173720666975,0.005337746224066965,47.808267211914064,52.41019973754883,,1.0323477833581984,-0.18303499590471595,-0.1550740503287954,0.05575715683261134,2.785999298095703
2020-03-05,48.2513313293457,49.71666717529297,47.871334075927734,48.30266571044922,162790500,0.0,-0.033302230445070524,-0.033869376791647296,48.4154670715332,52.37633304595947,,0.836394668519593,-0.19442747381098846,-0.013828783955031065,0.03820354575101716,2.0953330993652344
2020-03-06,46.0,47.133331298828125,45.61800003051758,46.89866638183594,189943500,0.0,-0.029066704869448956,-0.029497510135476336,48.888667297363284,52.22473297119141,,0.839656740930019,-0.2192230769797453,-0.06072423270640859,0.03231075391298208,2.6846656799316406
2020-03-09,40.35933303833008,44.20000076293945,40.33333206176758,40.53333282470703,256105500,0.0,-0.13572525720249962,-0.14586457137702016,47.08040008544922,51.75783290863037,,0.9648538734680312,-0.2707995917520294,-0.18724185795799753,0.09539478823253718,6.565334320068359
2020-03-10,43.96200180053711,44.53333282470703,40.53333282470703,43.02199935913086,233916000,0.0,0.061398023823663106,0.059586929551683376,45.744666290283206,51.337999534606936,,0.9871284074049407,-0.19324672519070862,-0.16329998416065772,0.09297568824288154,4.0
2020-03-11,42.68000030517578,43.571998596191406,40.866668701171875,42.28200149536133,199837500,0.0,-0.017200452670558586,-0.01735009892797303,44.207733154296875,50.870833015441896,,0.9868612455756962,-0.18563168361875482,-0.18098344443113568,0.06398301403296454,2.7053298950195312
2020-03-12,38.72600173950195,39.633331298828125,36.41666793823242,37.369998931884766,283636500,0.0,-0.11617242301113506,-0.12349328402408655,42.021199798583986,50.18169956207275,,1.058921001891988,-0.1744477361892438,-0.26944184157862805,0.08607608917674299,5.865333557128906
2020-03-13,39.66666793823242,40.50466537475586,33.46666717529297,36.44133377075195,339604500,0.0,-0.0248505535904755,-0.02516454136147571,39.92973327636719,49.3237663269043,43.88627979278564,1.0343036072703882,-0.1816943009366736,-0.3201243505940323,0.1931322888382212,7.037998199462891
2020-03-16,31.299999237060547,32.9913330078125,29.47800064086914,29.67133331298828,307342500,0.0,-0.18577806455584012,-0.20552230217550044,37.75733337402344,48.14056625366211,43.906026458740236,1.193219438372084,-0.4014819668841283,-0.44368337732229457,0.11840830777245319,6.9633331298828125
2020-03-17,29.333999633789062,31.456666946411133,26.399999618530273,28.68000030517578,359919000,0.0,-0.03341046380880208,-0.03398134500612111,34.88893356323242,46.71323299407959,43.88894645690918,1.1344027985186522,-0.42294537948896327,-0.49883502636080734,0.17631336381012172,5.056667327880859
2020-03-18,25.933332443237305,26.99066734313965,23.367332458496094,24.08133316040039,356793000,0.0,-0.1603440409986845,-0.17476304366003273,31.248799896240236,44.85923309326172,43.76851978302002,1.1573735203280227,-0.5180520430566581,-0.606265385382069,0.15046238763067346,5.3126678466796875
2020-03-19,24.979999542236328,30.133333206176758,23.8973331451416,28.50933265686035,452932500,0.0,0.1838768421567878,0.16879451260286096,29.47666664123535,43.28666639328003,43.713293113708495,1.4095178229927483,-0.40977724029228924,-0.5245327604480094,0.2187353922342533,6.236000061035156
2020-03-20,29.213333129882812,31.799999237060547,28.38599967956543,28.50200080871582,424282500,0.0,-0.0002571736151377735,-0.00025720668994270134,27.888800048828124,41.70843315124512,43.62714645385742,1.4088795504311142,-0.39226415146519444,-0.5254938741718911,0.119781049071163,3.413999557495117
2020-03-23,28.906667709350586,29.46666717529297,27.366666793823242,28.952667236328125,246817500,0.0,0.015811747064244486,0.015688043665694176,27.745066833496093,40.37676658630371,43.564413146972655,1.4098436560169354,-0.2857072138247643,-0.4791374087124377,0.07253219070727854,2.1000003814697266
2020-03-24,31.81999969482422,34.24599838256836,31.600000381469727,33.66666793823242,343428000,0.0,0.16281749323562988,0.15084593365171223,28.74240036010742,39.39373340606689,43.6002131652832,1.5628337971038246,-0.21745459439957182,-0.3686789313448894,0.07859399706419398,5.293331146240234
2020-03-25,36.349998474121094,37.133331298828125,34.07400131225586,35.95000076293945,318340500,0.0,0.06782176450892674,0.06562083944686455,31.116133880615234,38.5952335357666,43.619399871826175,1.5917122011641158,-0.1497564095473708,-0.30758855872914737,0.08509958057430983,3.466663360595703
2020-03-26,36.49266815185547,37.33333206176758,34.150001525878906,35.21066665649414,260710500,0.0,-0.020565621439638027,-0.0207800386755252,32.45640068054199,38.092433547973634,43.60638656616211,1.5335807334302458,-0.05778250835185983,-0.22215021676778568,0.09040813021077942,3.183330535888672
2020-03-27,33.66666793823242,35.0533332824707,32.935333251953125,34.29066848754883,215661000,0.0,-0.026128393930185068,-0.026475805312348537,33.61413421630859,37.5803337097168,43.600866622924805,1.534688162616515,-0.05901719450590648,-0.22998840754358563,0.06176607584324692,2.2753334045410156
2020-03-30,34.017333984375,34.44333267211914,32.7486686706543,33.47533416748047,179971500,0.0,-0.02377714859552571,-0.024064387275638185,34.51866760253906,36.775366973876956,43.585719985961916,1.466089712501121,0.1282045809794139,-0.32474921323988504,0.05062425943192289,1.6946640014648438
2020-03-31,33.41666793823242,36.19733428955078,33.133331298828125,34.93333435058594,266572500,0.0,0.04355446239344318,0.04263263821287683,34.77200088500977,36.037000274658205,43.60372001647949,1.479890312160046,0.21803814431207091,-0.29712546086603053,0.08771000672231175,3.0640029907226562
2020-04-01,33.599998474121094,34.26333236694336,31.67333221435547,32.104000091552734,200298000,0.0,-0.08099239055277141,-0.08446087652228773,34.00280075073242,35.14386692047119,43.51620002746582,1.497096667755293,0.33314878697600125,-0.3574916658154217,0.08067530978077017,3.2600021362304688
2020-04-02,32.068668365478516,32.95066833496094,29.760000228881836,30.29800033569336,297876000,0.0,-0.05625466454987249,-0.057898921000518445,33.020267486572266,34.2436336517334,43.36274665832519,1.5024938093137945,0.06273972457936816,-0.37274682690775274,0.10530952771560474,3.1906681060791016
2020-04-03,33.96666717529297,34.36600112915039,31.22599983215332,32.000667572021484,338431500,0.0,0.05619734693587186,0.05467504939194526,32.5622673034668,33.49873371124268,43.23982666015625,1.5250517666201358,0.1227516196770222,-0.3176635917217576,0.09812299352599775,4.068000793457031
2020-04-06,34.08000183105469,34.733333587646484,33.19733428955078,34.41600036621094,223527000,0.0,0.0754775752334993,0.07276481895829454,32.75040054321289,33.19286708831787,43.17505332946777,1.4861575399637552,0.1886987849957995,-0.1509210329422327,0.04463038359343237,2.732666015625
2020-04-07,36.33333206176758,37.66666793823242,35.48933410644531,36.36333465576172,268797000,0.0,0.05658223700690801,0.05503939414254686,33.036400604248044,32.859933853149414,43.158293380737305,1.483445311269467,0.08009900838647943,-0.1547734833935821,0.05987717717308178,3.2506675720214844
2020-04-08,36.9466667175293,37.14733123779297,35.55533218383789,36.589332580566406,189840000,0.0,0.006214994497730331,0.006195761068727163,33.933467102050784,32.57530040740967,43.13421340942383,1.4830477985548791,0.017783916663669075,-0.1346357483909425,0.0435099232938901,1.5919990539550781
2020-04-09,37.4726676940918,38.345333099365234,37.14066696166992,38.20000076293945,204750000,0.0,0.04402015748241661,0.043078797207400474,35.5138671875,32.616800498962405,43.123560104370114,1.4289504872101901,0.08489853758261545,0.022210378773827477,0.03153576213705328,1.7560005187988281
2020-04-13,39.34400177001953,43.46666717529297,38.70199966430664,43.39666748046875,337131000,0.0,0.13603839302984921,0.12754711640906993,37.793067169189456,32.96456718444824,43.137080078125,1.4968815329868628,0.26555326549630753,0.19086386226892693,0.10979339630469852,5.266666412353516
2020-04-14,46.597999572753906,49.45866775512695,46.1619987487793,47.32600021362305,458647500,0.0,0.09054457315006381,0.0866771798728856,40.375067138671874,33.84730052947998,43.21617340087891,1.3211274772342538,0.4137573646568038,0.5950075351991897,0.06965872863683698,6.062000274658203
2020-04-15,49.46666717529297,50.20866775512695,47.33333206176758,48.65533447265625,353655000,0.0,0.028088878270565276,0.02770162075738181,42.83346710205078,34.846067237854,43.149280090332034,1.3018097416273222,0.3928053355674064,0.6964900263224749,0.05909600097344478,2.8826675415039062
2020-04-16,47.79600143432617,50.630001068115234,47.11466598510742,49.680667877197266,309868500,0.0,0.021073401625000487,0.020854428493631318,45.451734161376955,36.12603397369385,42.960146789550784,1.0925704481605119,0.5474915192972896,1.063036441806831,0.0707586116132167,3.5153350830078125
2020-04-17,51.48533248901367,51.663333892822266,49.84400177001953,50.259334564208984,196923000,0.0,0.011647723586206471,0.011580411041559343,47.86360092163086,37.21353406906128,42.98573348999023,0.951635655394956,0.658833388585043,0.7629081385079288,0.036198889988852526,1.982666015625
2020-04-20,48.8466682434082,51.03799819946289,47.48066711425781,49.75733184814453,221199000,0.0,-0.009988248360573104,-0.010038465581097953,49.13573379516602,38.27630062103272,42.98226676940918,0.9564078591373062,0.5548841828427318,0.7457487346968603,0.07149360612948004,3.557331085205078
2020-04-21,48.67466735839844,50.22200012207031,44.919334411621094,45.781333923339844,303136500,0.0,-0.07990777996173748,-0.08328137479063667,48.82680053710938,39.1177339553833,42.900466766357425,1.0324508465989037,0.33023400267880065,0.5812475427443895,0.11582593288628183,5.302665710449219
2020-04-22,46.93199920654297,48.93333435058594,45.91400146484375,48.807334899902344,212482500,0.0,0.06609682849410836,0.06400415510269586,48.857200622558594,39.8747673034668,42.84824012756348,0.911346277800003,0.34221284604240476,0.4497227640539958,0.06186227729775569,3.1520004272460938
2020-04-23,48.50666809082031,48.93333435058594,46.87533187866211,47.04199981689453,198550500,0.0,-0.03616946277907396,-0.036839791089286374,48.32946701049805,40.429367256164554,42.75657348632812,0.9141588303098453,0.28567526377564545,0.30853960552317217,0.043748192677487384,2.058002471923828
2020-04-24,47.387332916259766,48.71533203125,46.54533386230469,48.34333419799805,198180000,0.0,0.02766324531628772,0.02728753098899391,47.94626693725586,41.08600063323975,42.70038681030273,0.9051971196396165,0.2655322835726057,0.37297412371150784,0.04488722602495164,2.1699981689453125
2020-04-27,49.17399978637695,53.29933166503906,49.0,53.25,310221000,0.0,0.10149622245552825,0.09666945779957149,48.64480056762695,42.03396720886231,42.69338684082031,0.9364369797454674,0.2270527460194005,0.5529006096610638,0.08073862281763497,4.955997467041016
2020-04-28,53.042667388916016,53.66666793823242,50.44599914550781,51.27466583251953,228330000,0.0,-0.037095477323576875,-0.037801017814305886,49.74346694946289,42.923933792114255,42.65217346191406,0.9465653189426637,0.083435439316079,0.5317148314632862,0.06281208742041161,3.2206687927246094
2020-04-29,52.678001403808594,53.54666519165039,52.21066665649414,53.367332458496094,243240000,0.0,0.040812876924676944,0.040002020280935593,50.65546646118164,43.84563369750977,42.57498680114746,0.9458337033313085,0.09684442696592566,0.5276907701655156,0.025034013761044912,2.2719993591308594
2020-04-30,57.01266860961914,57.987998962402344,50.900001525878906,52.12533187866211,427078500,0.0,-0.023272674923369818,-0.023547759980736722,51.672132873535155,44.846700286865236,42.394266815185546,0.8816115238497231,0.049207551064081256,0.6236397872543435,0.1359799003874537,7.0879974365234375
2020-05-01,50.33333206176758,51.518001556396484,45.5359992980957,46.75466537475586,487977000,0.0,-0.1030337133662409,-0.10873700220740792,51.35439910888672,45.66953353881836,42.13014678955078,0.9522780543905106,-0.06973170695238162,0.5431601048494046,0.12794449944947378,6.589332580566406
2020-05-04,46.733333587646484,50.79999923706055,46.53333282470703,50.74599838256836,288556500,0.0,0.08536758793631605,0.0819187203405193,50.85359878540039,46.6068000793457,41.94373344421387,0.9709578611854188,0.019869765875733858,0.5857793675196987,0.08407887416437447,4.266666412353516
2020-05-05,52.65266799926758,53.26133346557617,50.8120002746582,51.2140007019043,254875500,0.0,0.009222447764407393,0.009180180665024101,50.84146575927734,47.44670009613037,41.856293487548825,0.9536776148271949,0.11866554145541874,0.48808694086908955,0.04782546095499419,2.5153350830078125
2020-05-06,51.766666412353516,52.6533317565918,50.740665435791016,52.172000885009766,166848000,0.0,0.018705825945557253,0.018533023597782732,50.60239944458008,48.23713340759277,41.83318687438965,0.9447754970829338,0.06893771176008534,0.43474192834355985,0.03666078142213509,1.9126663208007812
2020-05-07,51.81399917602539,53.09333419799805,51.4900016784668,52.00266647338867,172915500,0.0,-0.003245695176505081,-0.003250973870209664,50.57786636352539,49.00780010223389,41.83484024047851,0.94718366724938,0.10545186590287314,0.42125211928595574,0.030831736683189573,1.60333251953125
2020-05-08,52.917999267578125,54.93333435058594,52.46733474731445,54.62799835205078,241297500,0.0,0.05048456274844226,0.04925154604829151,52.152532958984374,49.829199981689456,42.02206687927246,0.9496866135696284,0.1300006352129719,0.4300522843195673,0.045141679681897195,2.9306678771972656
2020-05-11,52.70066833496094,54.93333435058594,52.33333206176758,54.08599853515625,247794000,0.0,-0.0099216488475673,-0.009971196406895207,52.820532989501956,50.36366653442383,42.213133544921874,0.8485310032818912,0.015699503007629012,0.2463168642960516,0.04807163331057558,2.6000022888183594
2020-05-12,55.133331298828125,56.21933364868164,53.866668701171875,53.96066665649414,238603500,0.0,-0.002317270311292141,-0.0023199593370761967,53.36986618041992,50.695399856567384,42.30085350036621,0.7976444652607256,0.052384560296268035,0.14019072841404556,0.04359962715965859,2.3526649475097656
2020-05-13,54.72200012207031,55.06666564941406,50.88666534423828,52.73066711425781,285982500,0.0,-0.02279437261341355,-0.02305818093053759,53.48159942626953,50.89916648864746,42.361453475952146,0.8009087787072326,-0.011929870107961982,0.08375921542358022,0.07927076469786504,4.180000305175781
2020-05-14,52.0,53.557334899902344,50.93333435058594,53.55533218383789,205233000,0.0,0.01563919280204029,0.015518160889563192,53.79213256835938,51.09289970397949,42.43322677612305,0.7997154217933986,0.027433883941584414,0.07799138925060722,0.04899606523415956,2.6240005493164062
2020-05-15,52.689998626708984,53.66999816894531,52.436668395996094,53.27799987792969,157776000,0.0,-0.005178425650618879,-0.005191880165631997,53.522132873535156,51.243832969665526,42.53273345947266,0.8000820788460967,0.13952264337445053,0.06006178434106002,0.023148950331750785,1.2333297729492188
2020-05-18,55.185333251953125,55.64799880981445,53.59199905395508,54.242000579833984,174987000,0.0,0.018093785504579962,0.01793204109959487,53.5533332824707,51.46806640625,42.679600143432616,0.7997200607282636,0.0688921749240139,0.09013081218615793,0.03790420216587203,2.3699989318847656
2020-05-19,54.34466552734375,54.80466842651367,53.73866653442383,53.867332458496094,144547500,0.0,-0.006907343337870575,-0.0069313094591098995,53.53466644287109,51.87236633300781,42.9462801361084,0.735696550408031,0.05180871871416093,0.1766221698279069,0.01978939448897309,1.0660018920898438
2020-05-20,54.70000076293945,55.06666564941406,54.119998931884766,54.37066650390625,109639500,0.0,0.00934395713390801,0.00930057241369536,53.862666320800784,52.15053291320801,43.173253479003904,0.7043798523088959,0.04214263554396691,0.11398556416599259,0.017411350244552985,1.1993331909179688
2020-05-21,54.400001525878906,55.5,53.06666564941406,55.17333221435547,183819000,0.0,0.01476284478490908,0.014654934735012084,54.186266326904295,52.55709953308106,43.43108009338379,0.6865843369033386,0.060971214670104024,0.17285260892630405,0.04410345094133741,2.4333343505859375
2020-05-22,54.81133270263672,55.45199966430664,54.133331298828125,54.45866775512695,149812500,0.0,-0.012953077701596039,-0.013037700356063059,54.42239990234375,52.8628662109375,43.772853469848634,0.6869928436234816,-0.003099703485977545,0.1264979683048455,0.024214113562379076,1.3186683654785156
2020-05-26,55.633331298828125,55.63999938964844,54.38066864013672,54.591331481933594,121345500,0.0,0.0024360442933191173,0.002433081947381517,54.49226608276367,52.92993278503418,44.135853424072266,0.5890054813621232,0.009343137974033633,0.02518932360438675,0.02306832816357448,1.2593307495117188
2020-05-27,54.7239990234375,55.180667877197266,52.33333206176758,54.68199920654297,173242500,0.0,0.0016608447192643094,0.001659467041868106,54.655199432373045,53.10029945373535,44.63606674194336,0.5707502536988142,0.01336774718964695,0.06645257104459623,0.05207080678734566,2.8473358154296875
2020-05-28,54.23400115966797,54.983333587646484,53.44599914550781,53.72066879272461,108834000,0.0,-0.017580381620416863,-0.017736751939729612,54.52519989013672,53.11796627044678,45.13688011169434,0.5580839930713812,0.018774685257094248,0.006620835592697105,0.028617187326358696,1.5373344421386719
2020-05-29,53.91666793823242,55.66666793823242,53.61399841308594,55.66666793823242,176467500,0.0,0.03622440280883765,0.035583725409644835,54.62386703491211,53.295033073425294,45.768586807250976,0.5637994585811256,0.03942344614999316,0.06793886833783369,0.03687430200464164,2.0526695251464844
2020-06-01,57.20000076293945,59.93333435058594,56.939998626708984,59.87333297729492,224092500,0.0,0.07556883131087,0.07284966703702293,55.706800079345705,53.95096645355225,46.395866813659666,0.46171087645175607,0.12379092898525523,0.28058520999750747,0.04999447291521388,4.266666412353516
2020-06-02,59.64666748046875,60.57733154296875,58.06666564941406,58.770668029785156,203484000,0.0,-0.018416628784101885,-0.018588326218028427,56.542667388916016,54.352199935913085,47.00124015808105,0.3862620183049271,0.0834900520176396,0.15813403820966765,0.0427197099798538,2.5106658935546875
2020-06-03,59.20800018310547,59.862667083740234,58.67333221435547,58.86399841308594,119242500,0.0,0.0015880436011630472,0.0015867839932886055,57.37906723022461,54.73469982147217,47.59946678161621,0.3867978071429624,0.09275874127310257,0.14937317152216134,0.020204792427426524,1.1893348693847656
2020-06-04,59.32533264160156,59.71666717529297,57.229331970214844,57.62533187866211,133315500,0.0,-0.021042854169221026,-0.02126741082055923,58.15999984741211,55.00736637115479,48.0786400604248,0.39680139463175607,0.059860685623966514,0.10452600822559632,0.04316391982462754,2.487335205078125
2020-06-05,58.522666931152344,59.10133361816406,57.746665954589844,59.04399871826172,117178500,0.0,0.024618805538279664,0.024320646383694,58.83546600341797,55.359432983398435,48.54052001953125,0.40117128649879036,0.07015466256176461,0.1354032922230306,0.022943359070889513,1.4760017395019531
2020-06-08,61.266666412353516,63.33333206176758,60.61066818237305,63.327999114990234,212620500,0.0,0.0725560681818036,0.07004464847857836,59.52639923095703,55.79443302154541,49.102866668701175,0.4390119881379206,0.16286353900070005,0.15925900683514338,0.04299305074285942,4.289333343505859
2020-06-09,62.66733169555664,63.62933349609375,61.595333099365234,62.711334228515625,170823000,0.0,-0.009737634144336038,-0.00978535494822048,60.31453247070313,56.22569980621338,49.671279983520506,0.4389141146278124,0.14874161384521756,0.1594744652398874,0.03243433458642043,2.0340003967285156
